Tempo de Casa,Idade Atual/ Desligamento,Idade na Admissão,2015/16 Goal Achievement,2016/17 Goal Achievement,Estado Civil_CASADO,Estado Civil_SEPARADO,Estado Civil_SOLTEIRO,Educação_ENSINO FUNDAMENTAL COMPLETO        ,Educação_ENSINO MÉDIO COMPLETO,Educação_MESTRADO                           ,Educação_PÓS GRADUAÇÃO                      ,Educação_SUPERIOR COMPLETO,Educação_TÉCNICO COMPLETO                   ,Sexo_H,Sexo_M,PROMOVIDO
2.2826963461820884,-0.6325957823900715,-1.081810125623619,-1.510440389558832,0.5864491401492283,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,1
2.1578218432215444,0.3143683266080991,-0.09821058441111843,-0.39535560175394635,-0.19041016137615419,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,1
1.3390424317643423,1.4863985628818623,1.0566674919819694,0.2540893845499981,1.0007741009627662,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,2.698706888108549,-1.698515749768718,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
-1.6253079851058398,-0.4665527605383374,-0.25646794440253934,0.7932512599721416,1.4021514067508796,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
2.1138319614968073,1.4980734628558123,1.1551609966179799,0.7932512599721416,1.4021514067508796,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,0
2.1109939046113406,0.7878503811071844,0.4239719283031886,-1.1550836989396935,-0.5529445020879991,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,-1.698515749768718,4.069397989875161,0.7095242473194602,-0.7095242473194602,0
2.1109939046113406,0.5511093538576417,0.1548676410603937,0.5849387171954042,0.6511874152763436,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,-1.698515749768718,4.069397989875161,0.7095242473194602,-0.7095242473194602,0
-1.005192555631321,2.4388758190899535,2.5888257725740136,-1.4614256736113655,-0.3198867116303846,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
2.071261108214804,1.2613324356062698,0.8937358639739247,-1.4614256736113655,-0.3198867116303846,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,-1.698515749768718,4.069397989875161,0.7095242473194602,-0.7095242473194602,1
-1.7331541467535823,-1.4015176667855038,-1.1936586817356987,-0.39535560175394635,0.3663390047170363,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,0
-0.45886660517894196,0.49014043177145805,0.45402079412434443,-0.39535560175394635,0.3663390047170363,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
-1.7005164925707128,0.18497151856348584,0.43198495918883045,-0.39535560175394635,0.3663390047170363,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
-0.8874131948844446,-0.0812810613979856,-0.033438584752183045,-0.39535560175394635,0.3663390047170363,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,-1.698515749768718,4.069397989875161,0.7095242473194602,-0.7095242473194602,0
-0.09133823851097775,-0.35045236635294497,-0.49786049983249075,-0.39535560175394635,0.3663390047170363,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,2.698706888108549,-1.698515749768718,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
1.9847003732080635,0.3143683266080991,-0.07851188348391633,-0.39535560175394635,0.3663390047170363,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
-0.8817370811135108,-0.37801810240254935,-0.34027089241487396,-1.8657970801779722,0.13328121425942188,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,2.698706888108549,-1.698515749768718,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,0
-0.7568625781529671,-0.8430682846982266,-0.8484306010793085,-1.8657970801779722,0.13328121425942188,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,0
1.9747671741089288,-0.27748424151575757,-0.6440983134954493,-1.8657970801779722,0.13328121425942188,-1.0207156632070848,-0.16031511026549947,1.073294360515197,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,-1.4093951035189276,1.4093951035189276,0
1.9747671741089288,1.4980734628558123,1.180869470709413,-1.3143815257689626,-0.928426497825268,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
1.9648339750097947,1.0245914083567271,0.6212928138621117,1.0750858766700795,0.39223431476788273,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,-0.37054783696827226,0.5887493243063346,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,0
1.9619959181243278,0.4327388402328704,0.0707308167611574,1.3201594564074173,0.45697258989499795,0.9797047660246572,-0.16031511026549947,-0.9317108491280859,-0.04778184825674965,-0.26595433314212646,-0.10733469768527297,2.698706888108549,-1.698515749768718,-0.24573659359149524,0.7095242473194602,-0.7095242473194602,1
